mixture_ID,mixture_ref_1,mixture_ref2_1
01vo0307-6_01bo0310-0,train/01v/01vc020q-2.wav,train/01b/01bo0315-0.wav
20oo0102-2_029a010s-0,train/20o/20oc0104-4.wav,train/029/029o030c-0.wav
208c010m-4_018o030j-0,train/208/208o010c-8.wav,train/018/018o0308-0.wav
01ba010c-2_407a0106-0,train/01b/01bc0219-8.wav,train/407/407c0205-2.wav
021c020q-4_205o0104-0,train/021/021c020j-2.wav,train/205/205o0108-10.wav
014c020b-2_026a010l-0,train/014/014c020d-0.wav,train/026/026o0306-4.wav
40mo030b-2_02ea010r-0,train/40m/40mo030p-2.wav,train/02e/02ec0211-4.wav
40hc021d-0_01ko030j-0,train/40h/40ho030v-2.wav,train/01k/01ko0317-2.wav
017c020r-2_40ac020d-0,train/017/017o0310-4.wav,train/40a/40ao030v-6.wav
407o030t-6_01dc021a-0,train/407/407o030w-2.wav,train/01d/01da010e-0.wav
404c0206-0_20no010f-10,train/404/404a0109-0.wav,train/20n/20no010k-8.wav
40do0309-0_01oc0206-0,train/40d/40do0315-2.wav,train/01o/01oc0219-2.wav
01mo0310-0_027o030g-4,train/01m/01mo0307-0.wav,train/027/027c020g-4.wav
018c0219-4_20go010g-6,train/018/018c0201-0.wav,train/20g/20ga0112-0.wav
409c020q-2_40oo0312-4,train/409/409c0208-2.wav,train/40o/40oo030a-2.wav
403a010i-0_401c020x-4,train/403/403a010q-0.wav,train/401/401c020v-2.wav
20fc0106-2_015c020k-0,train/20f/20fc010l-6.wav,train/015/015o0312-2.wav
206o010q-2_01uc020q-0,train/206/206o0105-4.wav,train/01u/01uo031a-4.wav
20mc010k-4_021o030o-6,train/20m/20mo010d-2.wav,train/021/021o0307-0.wav
401a0112-0_014o030j-2,train/401/401o030v-4.wav,train/014/014a010e-0.wav
407a010w-0_20eo0105-0,train/407/407o030f-0.wav,train/20e/20ea010m-0.wav
025o0305-6_20qc010f-0,train/025/025o030f-0.wav,train/20q/20qa010u-2.wav
017c0214-0_01nc021f-2,train/017/017o030m-0.wav,train/01n/01nc0208-12.wav
023a010b-0_01oc0210-4,train/023/023o030y-4.wav,train/01o/01oc020v-0.wav
01gc0207-2_20ac0108-0,train/01g/01ga010z-0.wav,train/20a/20ao010i-2.wav
01rc020n-4_020c020f-0,train/01r/01rc0210-4.wav,train/020/020a0101-0.wav
01xc020k-0_01to0301-2,train/01x/01xo0302-2.wav,train/01t/01tc020g-4.wav
20pc010b-0_20qc010c-0,train/20p/20po010m-2.wav,train/20q/20qo0106-2.wav
029a0103-2_020o0319-2,train/029/029o0307-6.wav,train/020/020a010e-0.wav
20qo0106-2_01lc020b-0,train/20q/20qc010f-0.wav,train/01l/01lc020u-2.wav
02bo030o-6_01jo031a-0,train/02b/02ba0107-4.wav,train/01j/01jc020o-0.wav
40ho030f-2_20ka010v-8,train/40h/40ho030v-0.wav,train/20k/20ka0114-6.wav
014c020x-2_20lc0101-2,train/014/014c020x-4.wav,train/20l/20lc010q-0.wav
40bc0212-6_01go031e-2,train/40b/40ba010g-0.wav,train/01g/01go0318-6.wav
01pc020a-0_01xo031f-0,train/01p/01pc020a-2.wav,train/01x/01xo031d-0.wav
40fo030s-0_019a0104-0,train/40f/40fo030j-2.wav,train/019/019a0109-0.wav
40dc0202-4_011o030j-6,train/40d/40do030i-2.wav,train/011/011o031d-2.wav
01aa010g-0_01vc021f-2,train/01a/01ao030r-8.wav,train/01v/01vo031a-2.wav
01bo030p-4_20co0106-0,train/01b/01bo0319-0.wav,train/20c/20cc010h-2.wav
20da0111-0_20bo010b-2,train/20d/20dc0102-4.wav,train/20b/20bc010g-2.wav
20no010g-2_401o0303-6,train/20n/20no010h-6.wav,train/401/401o0315-6.wav
405a010g-0_01gc020v-0,train/405/405c0214-2.wav,train/01g/01go030d-0.wav
01uo0319-0_40jo0314-0,train/01u/01uc021e-0.wav,train/40j/40jc020o-0.wav
403o030b-0_028o030u-4,train/403/403a010r-2.wav,train/028/028c020p-4.wav
40hc021e-0_40mo0312-4,train/40h/40hc020t-0.wav,train/40m/40mc0206-0.wav
40do030l-0_01wo030x-0,train/40d/40dc020u-0.wav,train/01w/01wo030w-0.wav
029o030y-0_01vc020g-0,train/029/029a010l-0.wav,train/01v/01va010q-0.wav
028c020c-0_20go010s-0,train/028/028o0304-6.wav,train/20g/20go010g-8.wav
20ko010l-0_02bo030r-0,train/20k/20kc0101-0.wav,train/02b/02bo030n-6.wav
01co030y-2_40fa010p-0,train/01c/01co030z-2.wav,train/40f/40fo031g-0.wav
40gc0202-0_01rc020a-2,train/40g/40go030l-2.wav,train/01r/01ro030a-10.wav
208a010h-0_205o0109-6,train/208/208o0102-0.wav,train/205/205o0108-4.wav
208a0114-0_20no010o-4,train/208/208o010k-6.wav,train/20n/20no010b-10.wav
40lo031e-10_40io031a-4,train/40l/40lo0310-2.wav,train/40i/40ic020e-2.wav
016a010q-0_023c021e-0,train/016/016c0218-2.wav,train/023/023o030n-0.wav
01vo030y-0_401o031c-2,train/01v/01vo030r-0.wav,train/401/401c0201-0.wav
01ua0106-0_026o030z-0,train/01u/01uo030t-2.wav,train/026/026c0201-8.wav
207o010i-4_20nc0109-0,train/207/207o0105-4.wav,train/20n/20no0109-2.wav
016c0205-4_018o0302-0,train/016/016a010i-0.wav,train/018/018c020e-0.wav
20qc010o-2_02ec020l-0,train/20q/20qo0105-6.wav,train/02e/02ec0206-0.wav
014a010e-0_20so010a-2,train/014/014c0207-0.wav,train/20s/20so010d-2.wav
40ec021c-4_02ba0114-0,train/40e/40ec0213-2.wav,train/02b/02bc020m-4.wav
01bo030n-2_022o030j-4,train/01b/01bc020f-0.wav,train/022/022c020l-4.wav
20pc0102-0_405o031b-2,train/20p/20po010p-2.wav,train/405/405a010z-0.wav
017o0317-0_028o030z-4,train/017/017a010p-0.wav,train/028/028o030w-2.wav
01qc0202-0_20ma010s-0,train/01q/01qo0311-2.wav,train/20m/20mo010f-2.wav
407o030e-6_40ha010u-0,train/407/407a010h-2.wav,train/40h/40ho0318-2.wav
020c021a-2_01io030f-2,train/020/020a010y-0.wav,train/01i/01ic020y-2.wav
024c0201-0_02ao031e-0,train/024/024o0301-8.wav,train/02a/02ao0305-4.wav
01rc020y-2_026c0212-0,train/01r/01ro030z-0.wav,train/026/026c0210-2.wav
20uc010n-0_01oa0111-0,train/20u/20ua010r-0.wav,train/01o/01oa010g-2.wav
01ua0107-0_021a010i-0,train/01u/01ua0102-0.wav,train/021/021c020g-2.wav
40oa0114-0_014c021g-0,train/40o/40oo0307-4.wav,train/014/014o030g-4.wav
40hc0214-0_40ic0206-0,train/40h/40ho0302-0.wav,train/40i/40ic020p-0.wav
40dc020t-0_01cc020v-2,train/40d/40do0310-0.wav,train/01c/01ca010y-0.wav
01lc020v-0_01go0307-2,train/01l/01la010t-2.wav,train/01g/01go0319-6.wav
015o0314-6_20ha010m-0,train/015/015c021c-2.wav,train/20h/20hc0106-2.wav
012a0108-0_02ca010a-0,train/012/012c020o-0.wav,train/02c/02co0313-0.wav
406o0306-0_01so030k-4,train/406/406c0212-2.wav,train/01s/01sc020o-2.wav
20no010q-4_40mo030l-2,train/20n/20no010a-0.wav,train/40m/40mo0307-4.wav
01yo030g-0_01zc020m-2,train/01y/01yc021f-0.wav,train/01z/01zo030q-6.wav
208c010l-8_20uo010g-0,train/208/208a010b-0.wav,train/20u/20uo0107-6.wav
20aa0112-4_40ko030s-2,train/20a/20ac010i-4.wav,train/40k/40kc0206-0.wav
01bc020j-0_013c021f-0,train/01b/01bc020r-6.wav,train/013/013o031a-2.wav
01eo031c-6_40io0307-0,train/01e/01eo030u-0.wav,train/40i/40ic020n-0.wav
01do0317-2_20do0105-0,train/01d/01do0314-2.wav,train/20d/20do010e-2.wav
01oc020w-0_01vo030r-4,train/01o/01oc0204-0.wav,train/01v/01vo030h-4.wav
407c0217-2_01ko0308-8,train/407/407a010g-2.wav,train/01k/01ko030s-2.wav
01lo0311-0_204a0114-0,train/01l/01lc020b-0.wav,train/204/204a010v-2.wav
40ma0103-0_012o030p-2,train/40m/40mo031c-0.wav,train/012/012a0102-0.wav
01nc020b-0_40ha010v-0,train/01n/01na0102-8.wav,train/40h/40ho030y-2.wav
02eo0304-0_027c020g-2,train/02e/02eo0319-0.wav,train/027/027o030c-0.wav
01do0309-2_20co0103-0,train/01d/01do030c-0.wav,train/20c/20co010k-0.wav
019o0319-0_405c0209-0,train/019/019o0316-2.wav,train/405/405c0214-4.wav
024c0208-4_02bo030u-0,train/024/024a010l-0.wav,train/02b/02bo0318-6.wav
01ea010j-0_40go030t-2,train/01e/01ec020l-2.wav,train/40g/40gc021c-0.wav
40jo030u-8_20vo010o-2,train/40j/40jo0313-2.wav,train/20v/20va0101-0.wav
01vo0311-0_207c010l-2,train/01v/01vo030f-6.wav,train/207/207o0105-2.wav
205a0105-0_208a0103-0,train/205/205c010b-0.wav,train/208/208o010r-2.wav
02bc020a-2_20do010j-2,train/02b/02bo030u-4.wav,train/20d/20do0103-2.wav
401c021f-2_20va010r-0,train/401/401c020g-2.wav,train/20v/20vc0108-4.wav
01na0108-4_01bc020t-8,train/01n/01nc0209-4.wav,train/01b/01bc020b-2.wav
20aa010d-0_40ko0301-0,train/20a/20ac010o-0.wav,train/40k/40ko030n-0.wav
018c020r-0_01yc020n-0,train/018/018o0318-0.wav,train/01y/01yc020k-0.wav
20lo010j-0_014o0314-4,train/20l/20lo0105-0.wav,train/014/014o030n-4.wav
01fc021g-0_207a0113-0,train/01f/01fc020j-0.wav,train/207/207c010h-0.wav
01ko030v-4_20cc010h-2,train/01k/01kc020c-0.wav,train/20c/20ca0105-0.wav
20go0109-2_01mc0214-0,train/20g/20go0108-4.wav,train/01m/01mo031c-2.wav
01bc0212-0_404o030n-0,train/01b/01bc0206-6.wav,train/404/404o0319-0.wav
02da010o-0_019o030g-0,train/02d/02dc0202-0.wav,train/019/019a0103-0.wav
013a0110-0_01la0108-0,train/013/013c0202-0.wav,train/01l/01lo030t-4.wav
01fo030h-6_20cc0106-2,train/01f/01fo0313-10.wav,train/20c/20ca0112-0.wav
01dc020v-4_20hc010n-4,train/01d/01dc020h-6.wav,train/20h/20ho0103-0.wav
205a010f-2_01dc020h-0,train/205/205o010k-0.wav,train/01d/01do030s-2.wav
01qo030a-4_025c020i-0,train/01q/01qc0205-0.wav,train/025/025o030i-6.wav
015o030q-0_20ua0101-0,train/015/015o030z-2.wav,train/20u/20uo010a-2.wav
40fc020w-2_012c0210-0,train/40f/40fa010l-0.wav,train/012/012o0313-0.wav
20kc0106-6_017c0213-0,train/20k/20ka010h-4.wav,train/017/017a0113-0.wav
01lc0204-2_20do0105-2,train/01l/01lo031e-6.wav,train/20d/20do010q-2.wav
017o030x-2_40hc020o-0,train/017/017a0104-0.wav,train/40h/40ho0319-2.wav
01ta0104-2_015o030f-0,train/01t/01tc020w-4.wav,train/015/015o0313-0.wav
023o0317-4_024a0101-0,train/023/023o030e-0.wav,train/024/024c0207-0.wav
40fo030y-0_01fo0305-2,train/40f/40fc020v-0.wav,train/01f/01fc020c-6.wav
20fc0104-0_20ko010n-2,train/20f/20fo010d-0.wav,train/20k/20kc0101-10.wav
205o0107-2_02eo0312-10,train/205/205o0105-12.wav,train/02e/02ec020w-2.wav
207o010d-0_401a0112-0,train/207/207o010l-2.wav,train/401/401c020w-0.wav
01nc020q-0_20qc010o-4,train/01n/01na0110-0.wav,train/20q/20qa0111-0.wav
01qc0206-0_40gc020z-0,train/01q/01qc020g-2.wav,train/40g/40gc0205-2.wav
20kc010l-4_40do030z-0,train/20k/20ko010b-4.wav,train/40d/40do030w-0.wav
404a0106-0_40ja010a-0,train/404/404o0316-0.wav,train/40j/40jo0308-2.wav
01bo0301-6_01tc021b-0,train/01b/01bc0208-6.wav,train/01t/01tc0203-0.wav
20gc010e-0_01lo030n-0,train/20g/20go0109-4.wav,train/01l/01lc020w-2.wav
025c020h-0_019o031b-0,train/025/025o0310-6.wav,train/019/019o030h-0.wav
01fc020t-2_407c020i-2,train/01f/01fo0304-2.wav,train/407/407o030x-2.wav
40jc020u-2_02do0308-4,train/40j/40jo030r-6.wav,train/02d/02do0315-2.wav
01fo030k-0_20so010c-2,train/01f/01fa0106-0.wav,train/20s/20so010b-2.wav
204o010p-6_014o030t-6,train/204/204a010r-0.wav,train/014/014o031d-4.wav
028c020z-0_40ec020w-0,train/028/028a010j-0.wav,train/40e/40ec020h-2.wav
20ao010m-4_023o0305-2,train/20a/20ao0106-0.wav,train/023/023o030l-2.wav
40kc020y-0_40gc020b-4,train/40k/40kc0209-0.wav,train/40g/40gc020a-0.wav
01oc0202-0_20ja010r-0,train/01o/01oc020u-4.wav,train/20j/20ja010y-0.wav
405c0207-0_01uc0216-4,train/405/405o0307-0.wav,train/01u/01uo031e-2.wav
015o030q-10_01co030l-2,train/015/015o030d-2.wav,train/01c/01co0317-2.wav
028c021d-4_01vo0312-2,train/028/028o030e-14.wav,train/01v/01vo030h-0.wav
01uo0301-8_01pc020z-0,train/01u/01ua010b-0.wav,train/01p/01po030r-0.wav
01pc020j-0_40fo0318-2,train/01p/01po030j-4.wav,train/40f/40fo0319-4.wav
20do010l-0_018c020f-4,train/20d/20do010l-2.wav,train/018/018c020o-2.wav
407o0308-6_01kc0215-0,train/407/407a010h-2.wav,train/01k/01ko0304-8.wav
02ba0113-0_20dc010e-2,train/02b/02bo0307-2.wav,train/20d/20da010e-0.wav
40ho030x-2_020o031e-2,train/40h/40ha010e-0.wav,train/020/020o0317-0.wav
20kc0103-0_401c0218-4,train/20k/20ko0106-10.wav,train/401/401c0209-0.wav
403o030t-4_404c0217-2,train/403/403o030x-2.wav,train/404/404a0113-0.wav
023o030e-6_405o0309-2,train/023/023c0214-0.wav,train/405/405c0201-2.wav
01co030a-4_20pc010h-2,train/01c/01cc0215-2.wav,train/20p/20po010b-2.wav
020o030a-8_01lo031a-4,train/020/020c020n-0.wav,train/01l/01lc0211-2.wav
20pc010b-2_20da010t-2,train/20p/20pa010x-2.wav,train/20d/20dc010l-0.wav
40fa010l-0_01ba010w-0,train/40f/40fc0205-0.wav,train/01b/01bo030r-0.wav
025o0301-6_02bo0310-6,train/025/025o030a-2.wav,train/02b/02bo030m-4.wav
01qc020y-2_20qo010o-4,train/01q/01qo030p-4.wav,train/20q/20qa010n-4.wav
40go0316-0_01ko031f-0,train/40g/40go030w-0.wav,train/01k/01kc0216-4.wav
40ho030u-0_01fo0315-0,train/40h/40ho030x-4.wav,train/01f/01fc020u-4.wav
404c0210-0_40gc020a-4,train/404/404o0311-0.wav,train/40g/40gc020f-0.wav
01fo0313-0_20ho010o-0,train/01f/01fa010s-2.wav,train/20h/20ho010h-2.wav
20ja010n-0_021c020v-2,train/20j/20jc010l-2.wav,train/021/021a010y-0.wav
01uo030w-2_409a010x-0,train/01u/01ua0102-0.wav,train/409/409c0208-0.wav
40do030h-2_40bo0314-0,train/40d/40dc020v-0.wav,train/40b/40bc020n-4.wav
01xo031a-6_011o030d-0,train/01x/01xo0318-6.wav,train/011/011o030h-4.wav
016o0312-0_405c020j-4,train/016/016o030t-0.wav,train/405/405o0305-0.wav
20ha010k-0_20go010p-0,train/20h/20ha010l-0.wav,train/20g/20gc010h-0.wav
024a010y-0_205o010k-2,train/024/024c0205-2.wav,train/205/205o010k-4.wav
406o030g-0_407o030t-0,train/406/406c020o-0.wav,train/407/407a010h-0.wav
015c021b-4_01eo030k-0,train/015/015o0313-2.wav,train/01e/01eo030v-0.wav
405c020r-0_20bc0109-0,train/405/405o030u-0.wav,train/20b/20ba010k-0.wav
014o0306-0_025c020n-2,train/014/014o0319-0.wav,train/025/025o030g-2.wav
20io0108-0_01qc0212-0,train/20i/20ia010r-2.wav,train/01q/01qc0217-2.wav
20ka0103-4_20ja010m-0,train/20k/20ka010k-8.wav,train/20j/20jc010j-6.wav
20lo010c-4_404c020x-0,train/20l/20la010s-0.wav,train/404/404o030u-0.wav
027c0216-4_40pc021d-2,train/027/027o030d-6.wav,train/40p/40pa0103-0.wav
014o030t-6_401c0206-0,train/014/014c0213-0.wav,train/401/401o030b-0.wav
20na010k-0_404a010j-0,train/20n/20nc0106-0.wav,train/404/404c021f-0.wav
01ua010e-0_405o030v-4,train/01u/01ua010l-0.wav,train/405/405c020c-0.wav
01nc0208-0_019c020j-2,train/01n/01na0112-2.wav,train/019/019a0114-0.wav
40pc021a-0_40io0309-0,train/40p/40po0302-0.wav,train/40i/40io0317-0.wav
40mc0215-0_20lo0109-2,train/40m/40mo0303-2.wav,train/20l/20la0111-2.wav
019c020f-0_405a0103-0,train/019/019c020p-0.wav,train/405/405o031d-2.wav
01xc0206-0_407c020i-2,train/01x/01xc0205-2.wav,train/407/407o030t-6.wav
20qc0107-0_40nc021b-2,train/20q/20qc010k-0.wav,train/40n/40nc020i-0.wav
02ao030z-0_20oa010y-2,train/02a/02ao0315-4.wav,train/20o/20oo0101-2.wav
40no0312-0_20kc0107-8,train/40n/40no0306-0.wav,train/20k/20ko010i-10.wav
01pc020b-0_40ec0211-2,train/01p/01pc0208-0.wav,train/40e/40ec0213-2.wav
014c0216-0_01qo030b-2,train/014/014c021c-2.wav,train/01q/01qo030n-0.wav
024c0202-2_206o010c-4,train/024/024c021c-0.wav,train/206/206o010k-8.wav
20ec010d-0_20ka0111-0,train/20e/20ea010u-2.wav,train/20k/20ka010s-0.wav
40lo030x-8_027o030q-0,train/40l/40lo030t-0.wav,train/027/027c021e-0.wav
40lc020i-0_20jc010l-4,train/40l/40lc0216-0.wav,train/20j/20jc010l-8.wav
20uc0107-2_02da0107-2,train/20u/20ua010b-0.wav,train/02d/02dc020b-0.wav
20aa010w-2_40lc0206-0,train/20a/20aa0112-0.wav,train/40l/40lo0302-0.wav
208o010l-0_01ia0101-0,train/208/208o0106-2.wav,train/01i/01ia010l-0.wav
40bo030m-2_021o030h-2,train/40b/40bc020q-0.wav,train/021/021o0305-2.wav
01ac0218-4_02bo030i-0,train/01a/01ao030f-2.wav,train/02b/02bo0312-2.wav
01to0307-2_01ko030t-2,train/01t/01ta0108-0.wav,train/01k/01kc020p-8.wav
01mo0306-0_20cc010g-2,train/01m/01mo030v-6.wav,train/20c/20ca0110-0.wav
01go0307-6_20qa010g-0,train/01g/01ga0101-0.wav,train/20q/20qo0106-0.wav
01yc021d-0_01pc0212-4,train/01y/01yc020b-0.wav,train/01p/01po030s-0.wav
20ea010v-0_40ic021e-0,train/20e/20ec010l-2.wav,train/40i/40ic020a-0.wav
40ac020d-0_206o010n-2,train/40a/40ac0217-0.wav,train/206/206o0105-4.wav
206o010f-2_20uo0108-0,train/206/206o010d-2.wav,train/20u/20uc0105-0.wav
40aa010u-0_019o0308-0,train/40a/40ao030y-4.wav,train/019/019a010b-0.wav
01aa0110-0_01qc020k-4,train/01a/01ao0314-0.wav,train/01q/01qc021c-2.wav
204o010k-0_20sa010y-0,train/204/204a010h-0.wav,train/20s/20sc010e-6.wav
029o030f-0_40la010j-0,train/029/029o030k-0.wav,train/40l/40lo030i-4.wav
20fo0101-4_40lc0216-2,train/20f/20fo0107-4.wav,train/40l/40lo0303-0.wav
20ko010e-6_01xc0219-4,train/20k/20ka010y-4.wav,train/01x/01xo0306-6.wav
20no0109-8_204a010h-0,train/20n/20nc010p-0.wav,train/204/204c010d-0.wav
025o0316-6_40oa0109-0,train/025/025o031e-0.wav,train/40o/40oo030o-2.wav
014a010k-0_01uc020i-0,train/014/014o0317-2.wav,train/01u/01uc0209-2.wav
40ao030z-0_40go030a-0,train/40a/40ac0217-0.wav,train/40g/40gc0203-0.wav
018a010e-2_206o010a-2,train/018/018o0310-2.wav,train/206/206o0102-6.wav
20uo0102-12_40fo0319-0,train/20u/20ua0111-0.wav,train/40f/40fa0106-0.wav
40da010a-0_206o0106-6,train/40d/40do031a-0.wav,train/206/206o010j-2.wav
01mc020k-0_01vo030q-2,train/01m/01mo0308-4.wav,train/01v/01vc0205-0.wav
023o030d-4_20io0105-2,train/023/023o0310-8.wav,train/20i/20ia010h-2.wav
018o0315-4_01la010w-0,train/018/018o030j-6.wav,train/01l/01lo030p-2.wav
01ea010g-0_015o030n-0,train/01e/01eo030w-0.wav,train/015/015a010o-0.wav
016o0302-0_40pa010w-2,train/016/016o031e-2.wav,train/40p/40po030m-4.wav
401o030n-0_01ko030b-0,train/401/401o0313-0.wav,train/01k/01ka0104-0.wav
020c021d-0_01qo0301-8,train/020/020o030i-0.wav,train/01q/01qc020s-2.wav
20ha010o-0_401c020h-4,train/20h/20ha0101-0.wav,train/401/401c020x-0.wav
20fo010b-0_20qo010l-4,train/20f/20fo0102-4.wav,train/20q/20qc0105-6.wav
20ko0104-4_01nc020p-8,train/20k/20ka010g-8.wav,train/01n/01nc0213-12.wav
014o0311-2_01fc020s-0,train/014/014o030r-0.wav,train/01f/01fa010s-0.wav
40oc020f-0_20vo010e-4,train/40o/40oo030s-0.wav,train/20v/20vo010o-0.wav
01nc0209-8_01yc020o-0,train/01n/01na010q-0.wav,train/01y/01yo030l-2.wav
409o030y-0_012o030q-4,train/409/409o030k-4.wav,train/012/012c020m-0.wav
01aa010k-0_20ac010l-0,train/01a/01ao0312-2.wav,train/20a/20ac010n-0.wav
01ao0312-6_01pc0210-0,train/01a/01ao030s-0.wav,train/01p/01po030d-10.wav
01vo030d-2_20io010b-0,train/01v/01vc020x-0.wav,train/20i/20ic0102-2.wav
01oc021e-0_029o030v-0,train/01o/01oc020v-2.wav,train/029/029o030u-4.wav
02bo030j-0_01dc020m-6,train/02b/02ba0111-0.wav,train/01d/01dc020k-2.wav
20go010a-0_022o0318-2,train/20g/20ga0109-0.wav,train/022/022c021e-2.wav
40mc0208-2_40go030v-2,train/40m/40mo030p-4.wav,train/40g/40go030v-0.wav
025c020r-4_204a010i-0,train/025/025o0305-0.wav,train/204/204o010i-6.wav
015o030q-6_209o010d-0,train/015/015o030s-0.wav,train/209/209o010o-0.wav
40la010k-0_01vc0210-0,train/40l/40lo030w-6.wav,train/01v/01vc0216-0.wav
029o0301-6_01qo030g-0,train/029/029a010i-2.wav,train/01q/01qo030q-4.wav
02dc020i-0_021o030j-2,train/02d/02da010l-2.wav,train/021/021c020s-6.wav
406o0310-0_01gc020n-4,train/406/406o030u-2.wav,train/01g/01go030e-10.wav
01gc0217-4_018o031a-0,train/01g/01go0318-6.wav,train/018/018c020p-4.wav
022c0210-2_408c020r-0,train/022/022c0212-0.wav,train/408/408o030y-0.wav
014o0313-4_01da0103-0,train/014/014o030w-2.wav,train/01d/01dc020u-0.wav
017o030f-0_012o0306-0,train/017/017o030c-2.wav,train/012/012o0310-2.wav
20da0113-0_40do030v-6,train/20d/20dc010f-0.wav,train/40d/40do030a-0.wav
40la0102-0_01po030b-2,train/40l/40lc0206-0.wav,train/01p/01po030u-6.wav
01tc0218-0_01ac021b-0,train/01t/01to0307-2.wav,train/01a/01ac020s-2.wav
40ic0203-2_025a010w-0,train/40i/40ic021c-0.wav,train/025/025c020t-2.wav
01jo030s-0_01qc0201-0,train/01j/01jo030z-4.wav,train/01q/01qc020g-0.wav
02ba010e-2_40ic021c-0,train/02b/02bc020n-2.wav,train/40i/40ic020z-0.wav
01uo030m-0_40eo030o-0,train/01u/01uc021b-2.wav,train/40e/40ea010r-0.wav
40fa0109-0_02cc020j-2,train/40f/40fa0107-0.wav,train/02c/02co030r-0.wav
01bo0313-6_01xo030u-0,train/01b/01bo0315-4.wav,train/01x/01xo030u-6.wav
026c020w-0_40oo030q-2,train/026/026o030r-2.wav,train/40o/40oo031d-2.wav
023c020d-2_01uc021d-0,train/023/023o0312-4.wav,train/01u/01ua010n-2.wav
40fc020p-4_409a010b-0,train/40f/40fc021c-0.wav,train/409/409o0318-0.wav
20so010b-0_017c0219-2,train/20s/20so0104-6.wav,train/017/017a010e-0.wav
20fc0105-4_407o0309-4,train/20f/20fa010j-0.wav,train/407/407o0303-2.wav
01na010l-4_20no0104-6,train/01n/01na0114-0.wav,train/20n/20no010b-4.wav
015c021c-2_40lc020m-0,train/015/015o0318-2.wav,train/40l/40lo030y-4.wav
409o0307-0_405o0318-2,train/409/409o030u-2.wav,train/405/405a010u-0.wav
023o030z-12_025o030k-10,train/023/023o0316-6.wav,train/025/025o030w-0.wav
20po010f-0_01co031e-4,train/20p/20pa010e-0.wav,train/01c/01co0305-6.wav
01kc020e-2_019o030b-2,train/01k/01ko0301-10.wav,train/019/019c0204-0.wav
015o0305-4_01ta010q-0,train/015/015a0103-0.wav,train/01t/01to0302-0.wav
01wo030w-0_01oo0304-0,train/01w/01wo030b-0.wav,train/01o/01oc0205-6.wav
01go0318-10_021a010h-0,train/01g/01go030x-4.wav,train/021/021o0315-2.wav
029c0217-0_013o0302-2,train/029/029o030v-4.wav,train/013/013o0318-2.wav
20go010j-0_01lc0202-0,train/20g/20go010k-0.wav,train/01l/01lo0302-0.wav
209c0102-0_016a010k-0,train/209/209c0105-2.wav,train/016/016o0312-0.wav
20la010u-0_40ea0103-0,train/20l/20lc0103-2.wav,train/40e/40ec020p-0.wav
20qo0104-2_20io010q-0,train/20q/20qa010y-0.wav,train/20i/20io010g-0.wav
406o030b-0_02da010y-0,train/406/406c021d-0.wav,train/02d/02dc020b-0.wav
01wa010v-0_20hc010f-2,train/01w/01wc0216-0.wav,train/20h/20ho010p-2.wav
40ao0317-4_01ao030a-6,train/40a/40ac020a-4.wav,train/01a/01aa010p-0.wav
20vo0104-0_01bo0306-4,train/20v/20vc0104-2.wav,train/01b/01ba010o-0.wav
02bc0218-4_209c010n-0,train/02b/02bc020h-0.wav,train/209/209c0102-2.wav
40jo0309-0_40lo030p-0,train/40j/40jc0207-0.wav,train/40l/40lc020u-2.wav
20ta010m-0_204c010b-0,train/20t/20ta010t-0.wav,train/204/204o010c-2.wav
017o030g-0_01na010v-2,train/017/017o0312-0.wav,train/01n/01nc021e-8.wav
20ka0102-0_40lo030f-6,train/20k/20ka010r-6.wav,train/40l/40lo030h-8.wav
018o030f-6_02ac0204-6,train/018/018o030m-6.wav,train/02a/02ac020x-0.wav
01ic0208-6_208o0101-0,train/01i/01io0317-0.wav,train/208/208c010m-2.wav
20bo010e-2_01ia010v-0,train/20b/20bo010d-4.wav,train/01i/01ia010y-0.wav
20kc010a-8_01ba010r-0,train/20k/20kc010j-2.wav,train/01b/01bc020i-4.wav
01uo0308-0_021o0306-8,train/01u/01uo030o-6.wav,train/021/021c0207-4.wav
01io030d-0_20qo010l-0,train/01i/01ic020m-0.wav,train/20q/20qo010m-2.wav
027o030b-0_20qo010h-8,train/027/027o030y-2.wav,train/20q/20qc0101-2.wav
018c020v-4_02cc020q-10,train/018/018o030l-4.wav,train/02c/02co031d-2.wav
20uo010e-4_02dc0202-4,train/20u/20uc010c-2.wav,train/02d/02dc0206-2.wav
01fa010q-0_20qa010i-2,train/01f/01fo031a-0.wav,train/20q/20qa010g-6.wav
40da010q-0_01to0307-6,train/40d/40do030v-6.wav,train/01t/01ta010t-0.wav
016a010h-0_01ma010b-0,train/016/016o0306-2.wav,train/01m/01ma0111-0.wav
011o030h-2_021o0312-0,train/011/011a0108-0.wav,train/021/021o0314-0.wav
01fc020q-4_40lc020g-2,train/01f/01fc0209-0.wav,train/40l/40lo030g-0.wav
20eo010a-2_014o0304-2,train/20e/20ec010c-4.wav,train/014/014c021e-2.wav
20ec010i-0_01ta010o-0,train/20e/20eo010e-0.wav,train/01t/01to031f-6.wav
01sc0201-6_01ro030i-8,train/01s/01so030k-2.wav,train/01r/01ro030k-0.wav
406a0109-0_01no0303-2,train/406/406c0214-2.wav,train/01n/01na010g-2.wav
404a0109-0_20ao010f-10,train/404/404a010h-0.wav,train/20a/20aa010h-2.wav
